state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Maharashtra,Nashik,Devala,Jute,Other,08/06/2020,5205,5205,5205
"West Bengal",Burdwan,Kalna,Jute,TD-5,03/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,04/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,06/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,07/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,08/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,09/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,10/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,13/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,14/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,15/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,16/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,17/01/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,20/01/2020,4350,4400,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,21/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,22/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,24/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,25/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,27/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,28/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,29/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,30/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,31/01/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,03/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,04/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,05/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,06/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,07/02/2020,4400,4500,4500
"West Bengal",Burdwan,Kalna,Jute,TD-5,11/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,12/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,13/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,14/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,17/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,18/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,19/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,20/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,21/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,22/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,24/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,25/02/2020,4400,4500,4500
"West Bengal",Burdwan,Kalna,Jute,TD-5,26/02/2020,4400,4500,4500
"West Bengal",Burdwan,Kalna,Jute,TD-5,27/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,28/02/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,02/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,03/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,04/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,05/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,06/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,07/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,08/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,09/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,10/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,11/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,12/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,13/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,14/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,16/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,17/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,18/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,19/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,20/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,21/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,23/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,24/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,25/03/2020,4400,4500,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,02/04/2020,4300,4400,4400
"West Bengal",Burdwan,Kalna,Jute,TD-5,06/04/2020,4300,4400,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,07/04/2020,4300,4400,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,08/04/2020,4300,4400,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,09/04/2020,4300,4400,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,11/04/2020,4300,4400,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,13/04/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,14/04/2020,4200,4300,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,15/04/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,16/04/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,20/04/2020,4200,4300,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,21/04/2020,4200,4300,4300
"West Bengal",Burdwan,Kalna,Jute,TD-5,22/04/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,27/04/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,28/04/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,04/05/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,05/05/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,06/05/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,28/05/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,29/05/2020,4200,4250,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,30/05/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,01/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,03/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,04/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,06/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,11/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,12/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,13/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,15/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,16/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,17/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,18/06/2020,4200,4300,4200
"West Bengal",Burdwan,Kalna,Jute,TD-5,22/06/2020,4200,4300,4200
