state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Hybrid,08/02/2021,1250,1300,1275
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Local,28/01/2021,1250,1350,1300
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Local,29/01/2021,1250,1350,1300
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Local,30/01/2021,1260,1360,1310
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Local,31/01/2021,1260,1360,1310
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Local,11/02/2021,1260,1310,1280
"Andhra Pradesh",Anantapur,Rayadurg,Maize,Local,12/02/2021,1380,1420,1400
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,02/01/2021,1335,1335,1335
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,04/01/2021,1315,1335,1335
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,05/01/2021,1305,1345,1315
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,06/01/2021,1355,1355,1355
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,07/01/2021,800,1270,1260
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,08/01/2021,1200,1280,1250
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,12/01/2021,1235,1254,1254
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,16/01/2021,1271,1279,1279
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,18/01/2021,800,1302,1242
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,19/01/2021,1259,1290,1259
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,20/01/2021,860,1700,1150
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,21/01/2021,1260,1700,1280
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,22/01/2021,1150,1700,1230
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,23/01/2021,1169,1700,1240
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,25/01/2021,829,1700,1160
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,27/01/2021,1152,1700,1226
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,28/01/2021,765,1700,960
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,29/01/2021,1060,1700,1299
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,30/01/2021,1329,1700,1329
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,01/02/2021,1265,1700,1289
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,03/02/2021,800,1700,990
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,04/02/2021,1050,1700,1329
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,06/02/2021,1250,1700,1280
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,08/02/2021,1163,1700,1163
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,10/02/2021,1229,1700,1229
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,15/02/2021,1280,1700,1350
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,16/02/2021,1415,1700,1420
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,17/02/2021,1400,1700,1400
"Andhra Pradesh",Kurnool,Kurnool,Maize,Local,18/02/2021,1350,1700,1350
