state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,01/01/2020,4200,4593,4580
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,02/01/2020,4545,4665,4585
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,04/01/2020,3500,4475,4395
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,06/01/2020,4200,4550,4320
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,07/01/2020,4000,4375,4292
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,08/01/2020,4250,4318,4275
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,10/01/2020,3800,4099,4099
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,11/01/2020,3960,4050,3960
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,13/01/2020,3940,4175,4150
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,14/01/2020,4050,4201,4130
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,15/01/2020,4090,4185,4100
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,16/01/2020,4070,4150,4100
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,17/01/2020,3900,4145,4020
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,18/01/2020,4000,4170,4125
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,20/01/2020,3900,4125,4060
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,21/01/2020,3951,4146,4100
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,25/01/2020,4021,4060,4060
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,27/01/2020,4000,4000,4000
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,28/01/2020,3800,4050,4050
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,29/01/2020,4000,4101,4101
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,30/01/2020,3950,4100,4000
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,31/01/2020,4000,4000,4000
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,01/02/2020,3800,4150,4100
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,04/02/2020,4160,4160,4160
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,05/02/2020,4066,4130,4130
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,06/02/2020,3500,3925,3925
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,10/02/2020,2400,4340,4280
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,11/02/2020,2340,4240,4061
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,14/02/2020,4200,4250,4250
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,15/02/2020,4200,4345,4345
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,17/02/2020,4245,4295,4295
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,18/02/2020,4400,4531,4531
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,19/02/2020,3700,4306,4300
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,20/02/2020,2500,2500,2500
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,24/02/2020,3775,3775,3775
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,25/02/2020,2501,3715,3605
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,26/02/2020,2800,3650,3640
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,27/02/2020,3000,3495,3450
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,28/02/2020,2800,3675,2800
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,29/02/2020,3100,3695,3620
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,02/03/2020,2900,3610,3245
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,03/03/2020,3600,3600,3600
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,05/03/2020,3405,3450,3410
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,06/03/2020,3035,3300,3201
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,08/03/2020,3390,3611,3570
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,17/03/2020,3485,3575,3575
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,18/03/2020,3500,3656,3616
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,19/03/2020,3500,3842,3829
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,21/03/2020,1691,1825,1760
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,09/04/2020,3300,3690,3651
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,11/04/2020,3750,3970,3840
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,13/04/2020,3850,4075,3970
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,15/04/2020,3600,4050,3961
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,17/04/2020,3811,3950,3900
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,18/04/2020,3750,3820,3770
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,19/04/2020,3261,3261,3261
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,20/04/2020,3650,3805,3750
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,21/04/2020,3450,3710,3640
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,22/04/2020,3500,3700,3650
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,23/04/2020,3400,3741,3690
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,24/04/2020,3595,3795,3611
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,25/04/2020,3745,3816,3786
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,27/04/2020,3565,3811,3700
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,28/04/2020,3725,3801,3795
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,29/04/2020,3650,3801,3780
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,02/05/2020,3770,3801,3795
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,03/05/2020,4225,4225,4225
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,04/05/2020,3651,3801,3765
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,05/05/2020,3660,3786,3725
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,06/05/2020,3650,3781,3765
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,08/05/2020,3550,3775,3600
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,09/05/2020,3515,3670,3650
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,11/05/2020,3675,3700,3690
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,12/05/2020,3505,3655,3600
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,15/05/2020,3580,3690,3680
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,16/05/2020,3580,3690,3665
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,18/05/2020,3665,3711,3680
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,19/05/2020,3611,3770,3770
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,20/05/2020,3600,3625,3611
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,21/05/2020,3560,3611,3578
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,22/05/2020,3575,3611,3600
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,26/05/2020,3460,3525,3475
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,27/05/2020,3100,3411,3300
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,28/05/2020,3350,4150,3375
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,30/05/2020,3350,3400,3380
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,01/06/2020,3375,3555,3450
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,03/06/2020,3200,3531,3265
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,04/06/2020,3391,3490,3465
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,06/06/2020,3550,3595,3575
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,08/06/2020,3455,3497,3497
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,09/06/2020,3605,3670,3665
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,10/06/2020,3412,3601,3550
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,11/06/2020,3500,3720,3685
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,12/06/2020,3450,3625,3500
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,13/06/2020,3471,3660,3590
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,15/06/2020,3451,3600,3575
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,16/06/2020,3500,3636,3550
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,17/06/2020,3421,3611,3550
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,18/06/2020,3450,3600,3550
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,19/06/2020,3425,3625,3580
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,20/06/2020,3448,3650,3500
Chattisgarh,Balodabazar,Bhatapara,"Green Peas",Other,22/06/2020,3455,3714,3611
